Id,Artist,AveCoefficient,AveFrequency,NumUsers,NumListens
4830,æ¢¶è£•è²´,0.52926811438713,443.178571428571,28,35
4957,æœ¨æ‘å¤æ¨¹,0.508411070098317,659.821428571429,28,34
5093,Aes Dana,0.377920144995368,6266.85714285714,28,862
5272,å¤§é‡Žé›„äºŒ,0.552964093232273,1514.82142857143,28,40
5284,æ —å±±åƒæ˜Ž,0.547270547192996,81.1785714285714,28,39
5568,Ahmad Jamal,0.407060900257273,4001.53571428571,28,209
5637,Aimee Blackschleger,0.453579576924402,679.214285714286,28,34
5878,Alaine,0.185323408625285,4004.5,28,370
6311,Alex G,0.51224072226005,6743.03571428571,28,354
7225,amber gris,0.547764978588316,102.25,28,37
7501,Amy Lee,0.425520330495772,4858.60714285714,28,96
7536,Ana Carolina,0.562786617886778,548.785714285714,28,46
8035,Angela Johnson,0.346505908860345,3191.10714285714,28,138
8049,Angel City,0.260831098244,8859.89285714286,28,215
8925,åœ°ç„ã®æ²™æ±°ã‚ªãƒ¼ãƒ«ã‚¹ã‚¿ãƒ¼ã‚º,0.554412309574942,84.6428571428571,28,34
9193,aquarifa,0.535977168129047,385.321428571429,28,57
9374,Aria,0.31586057709485,3905.10714285714,28,97
11900,Barbara Tucker,0.399758528730979,5050.89285714286,28,124
12055,Barry McGuire,0.202958024669627,13510.5,28,256
12266,Baustelle,0.551528800271031,754.178571428571,28,45
12358,Beanfield,0.31149032174156,8546.25,28,709
12458,Beatsteaks,0.401881350020095,2718.46428571429,28,101
12502,BeBe Winans,0.177852643458614,4749.92857142857,28,807
12642,Believe,0.443162165534199,1616.07142857143,28,41
13245,Beverley Craven,0.256251467972882,8466.57142857143,28,111
14316,Blackmill,0.601548989279928,1004.21428571429,28,48
15418,Bolt Thrower,0.51634495607237,3363.75,28,94
15691,Born Ruffians,0.450679036165835,8821.10714285714,28,117
16438,Britny Fox,0.238275233844968,8768.89285714286,28,399
16820,Buck,0.468806656618676,1984.64285714286,28,55
17607,ç¦æ–­ã®å¤šæ•°æ±º,0.669342155793693,619.035714285714,28,34
17783,Call of the Wild,0.393173927156177,4306.67857142857,28,37
18103,Captain Beefheart,0.461551158799021,5132.85714285714,28,145
18469,Caron Wheeler,0.27361777001091,6665.17857142857,28,120
20005,Chino & Nacho,0.320561135929923,3406.82142857143,28,246
20326,Christian Gospel Choir,0.411171294390455,1048.60714285714,28,3550
20432,Christopher Martin,0.280056076562294,3823.5,28,139
21626,Colin Hay,0.458764657125584,7946.35714285714,28,157
21732,Colt Ford,0.275739457620639,4362.5,28,248
21832,Company,0.365908336686573,2539.35714285714,28,69
21910,Confederate Railroad,0.293234964732472,9531.85714285714,28,624
23208,çŸ³å…ƒä¸ˆæ™´,0.52230311955247,117.178571428571,28,43
25739,Debby Boone,0.291055383259433,8409.96428571428,28,135
25978,Defeater,0.696602518882972,933.821428571429,28,38
26217,Demetori,0.573254729097201,697.142857142857,28,56
27275,Dimension,0.529923116789936,1721.46428571429,28,142
28228,DJ Sneak,0.534609221523335,1233.92857142857,28,62
28819,Donna Allen,0.2680508859688,8692.17857142857,28,251
28989,Dorian Concept,0.493179694157929,5018.28571428571,28,93
29696,Dubstar,0.291902701992535,12448.9642857143,28,229
30318,è§’æ¾æ•ç”Ÿ,0.576846992382383,647.785714285714,28,48
30397,é«˜æ©‹çœŸæ¢¨å­,0.516466601383441,1380.89285714286,28,85
30716,é«˜åž£æ¥“,0.489007481876909,174.5,28,42
31033,Eddy Arnold,0.258374143224382,12404.6428571429,28,309
31128,edIT,0.619522401026381,1712.42857142857,28,83
31292,é“é‡ã•ã‚†ã¿,0.51306940367668,82.2857142857143,28,35
31463,Egypt Central,0.386966467585139,6996.07142857143,28,404
31966,Elijah Blake,0.327705980491485,3907.85714285714,28,182
32854,é¬±P,0.515039103890598,738.75,28,166
32998,Eric Hutchinson,0.348033860760868,10065.7857142857,28,580
33193,Errors,0.443281088045869,9253.35714285714,28,341
33282,èŠç”°è£•æ¨¹,0.589366475838123,32.7857142857143,28,49
33719,Every Time I Die,0.5866621089358,2687.82142857143,28,56
34481,Far East Dizain,0.519739915975617,34.9642857142857,28,43
34638,Fat White Family,0.44806764103504,8460.35714285714,28,225
34793,Felix,0.254180155565655,8196.5,28,63
35650,Florrie,0.459433543361262,2483.64285714286,28,71
35671,Flowers,0.412318010427226,5699.42857142857,28,47
36346,Frankie Laine,0.328570811004801,7997.92857142857,28,151
36353,Frankie Paul,0.20346234346963,7776.21428571428,28,130
36959,Fuego,0.503851819972438,1705.85714285714,28,113
37135,Furniture,0.30567748542701,10711.8571428571,28,187
37314,Gacharic Spin,0.520940167403311,905.428571428571,28,45
37892,General Degree,0.34899157078369,4092.10714285714,28,79
39453,Graffiti6,0.289280908687043,9987.10714285714,28,431
39496,Gram Parsons,0.389860574006105,8530.25,28,207
40094,GTR,0.302161713761068,8063.10714285714,28,285
40294,Guts,0.472568387174711,6889.78571428571,28,313
40684,Handsome Boy Modeling School,0.479935402285002,6055.42857142857,28,66
40892,Hardrive,0.576916219044805,2235.78571428571,28,67
41552,Helen Baylor,0.142550768122042,6482.64285714286,28,440
41898,Heron,0.540608989358658,4887.96428571429,28,38
42246,Hiss Golden Messenger,0.593297628463891,1978.89285714286,28,49
42496,Honeyblood,0.470455173845179,7095.14285714286,28,91
42526,Honeyz,0.253540435642316,9855.39285714286,28,118
42575,Hope,0.56721627408786,708.964285714286,28,45
42695,Hotel Books,0.620211318015247,526.357142857143,28,55
42822,Howard Johnson,0.296885116578182,5232.60714285714,28,94
43903,Imany,0.612761858833987,793.321428571429,28,33
43912,Im From Barcelona,0.532094452985264,5537.71428571429,28,61
44139,In Extremo,0.616402465750314,817,28,50
44350,INORAN,0.551977029363089,50.5357142857143,28,45
44830,Ishq,0.231829273978903,4821.78571428571,28,601
44857,Islander,0.27251353046713,8902.85714285714,28,328
45171,Jacco Gardner,0.422461933530386,10132.1785714286,28,187
45533,Jai Paul,0.641124670507585,2139.78571428571,28,31
46595,JEFF the Brotherhood,0.373030148580227,8500.07142857142,28,257
47136,Jikustik,0.51974901060905,305.714285714286,28,46
47505,JJ Heller,0.303508555244771,5820.14285714286,28,401
47611,Job for a Cowboy,0.538470950145568,4438.39285714286,28,230
49120,JR JR,0.349692498725335,7895.32142857143,28,455
49150,Juana Molina,0.505719854975948,5994.07142857143,28,68
49397,Julien Jabre,0.454244286910996,3511.96428571429,28,76
52494,Kruder & Dorfmeister,0.280293079707595,8268.67857142857,28,479
53188,Lange,0.462273989530528,3265.14285714286,28,76
53938,Le Click,0.196359616359033,10282.8214285714,28,224
54019,Lee Michaels,0.11947633753792,15704.0714285714,28,260
54890,Light of the World,0.271858650863073,5667.89285714286,28,147
55337,Lisa McClendon,0.179825935172686,6339.17857142857,28,305
55510,Little Simz,0.506354687035088,4017.57142857143,28,161
55901,Lonnie Donegan,0.298012979751529,10637.7857142857,28,114
57061,Luis Eduardo Aute,0.547366644471731,1007.17857142857,28,55
57130,Luke Vibert,0.478230641534439,4981.35714285714,28,368
57260,Lustra,0.620557917509457,1044.03571428571,28,42
58693,Marco Masini,0.462298038543033,697.142857142857,28,193
58992,Mario Biondi,0.386108996329018,3680.39285714286,28,416
59729,Masterboy,0.262686252929367,8772.57142857143,28,618
60706,Mel McDaniel,0.256641051735582,9374.25,28,376
60834,Men of Standard,0.16256844011085,4336.82142857143,28,677
61376,Michael Schenker,0.445110537419681,4062.60714285714,28,65
62102,Mims,0.29476007541091,4624.17857142857,28,90
62665,Mocedades,0.375894676615208,4175.89285714286,28,83
63110,Monuments,0.519919237010687,1045.03571428571,28,58
63448,Motel,0.567026489982039,671.821428571429,28,36
63724,mudy on the æ˜¨æ™©,0.607104655089792,77.6785714285714,28,34
63899,Musikimia,0.485080899920542,251.357142857143,28,61
65519,Nick Heyward,0.439886036956112,6053,28,55
65917,Nina Zilli,0.610535630802542,841.5,28,126
66548,Nothingâ€™s Carved In Stone,0.537669899670656,29.4285714285714,28,53
66662,"Now, Now",0.581419704218696,3608.03571428571,28,42
66962,OCEANLANE,0.554114500511307,924.071428571428,28,42
67039,Odessa,0.558617108580787,2080,28,50
68244,Outlaws,0.233573950731564,10727.1071428571,28,480
68833,Papoose,0.357716566683368,3389.28571428571,28,164
69223,Patrick Topping,0.456723413642525,1848.03571428571,28,109
69451,Paul Mauriat,0.37356147175773,7138.96428571428,28,549
69671,Pedrina y Rio,0.727915508444116,20.3214285714286,28,28
69735,Peking Duk,0.313872157352735,6013.82142857143,28,528
70104,Peter Fox,0.534468256668721,2096.28571428571,28,66
71111,Playa,0.374069736267552,3671.71428571429,28,139
71245,Poe,0.422573625231297,6944,28,177
71725,Predawn,0.610282902683608,45.5714285714286,28,36
73250,Ransom,0.310983055913118,4589.28571428571,28,113
73861,Red House Painters,0.445689978303174,6499.14285714286,28,130
74007,rega,0.595064172158314,887.785714285714,28,92
74677,Richard Wagner,0.519514307499846,3537.60714285714,28,84
74725,Rich Kids,0.456674604987386,4614.92857142857,28,75
74994,Risk Junk,0.643766283397904,34.0714285714286,28,34
75132,Robben Ford,0.529676125878992,2811.25,28,104
75142,Robbie Rivera,0.324721857118395,6882.78571428571,28,128
75392,Robin Williams,0.45618387843636,4620.64285714286,28,49
75513,Rocket From the Crypt,0.533836565522715,5465.07142857143,28,90
75606,Rodney Franklin,0.250420016473846,8122.25,28,118
75753,Rollins Band,0.427314470294266,8771.21428571428,28,147
75837,Ronald Isley,0.287922795906337,5085.53571428571,28,228
76658,Ruth Brown,0.357071113711832,9054.39285714286,28,419
76979,Saint Asonia,0.299201388662447,5368.75,28,513
77868,SAWA,0.594205240625145,37.25,28,50
78880,Sesame Street,0.399630637755728,5752.07142857143,28,305
78964,Seventh Day Slumber,0.312278672303376,6684.28571428571,28,909
79634,Shirley Brown,0.188644752328076,8781.35714285714,28,169
79939,Sidney Bechet,0.503638903735525,3192.07142857143,28,55
80268,Simon Webbe,0.300908296724812,9499.14285714286,28,186
80893,Slank,0.493395139613049,1002,28,76
80924,Sleaford Mods,0.601032698126858,4697.35714285714,28,63
82004,So Solid Crew,0.307741687306158,6068.60714285714,28,60
82502,Spector,0.515409728776973,2744.64285714286,28,98
82741,SpongeBob SquarePants,0.478648518631279,929.857142857143,28,66
82769,Spor,0.495115763028953,2276.67857142857,28,516
84006,Strawberry Alarm Clock,0.293714865383091,13257.0714285714,28,178
84630,Sunshine Day,0.46983544624832,1654.85714285714,28,58
84635,Sunshower,0.518888969902032,1514.17857142857,28,45
85200,Sworn In,0.580793473777595,1180.5,28,52
85592,Talisco,0.385448176659975,6044.35714285714,28,126
85623,Talvin Singh,0.318326977494813,7082.85714285714,28,334
85773,Tape Five,0.443472561790349,3138.25,28,794
85934,Taylor McFerrin,0.606936802545875,3385.03571428571,28,143
86222,Temi,0.422650319787373,246.428571428571,28,153
86319,Tenpole Tudor,0.375168232001792,6960.21428571429,28,95
86639,The 2 Bears,0.495715788285332,2663.82142857143,28,53
87197,The Birthday Party,0.394900571004763,5883.92857142857,28,154
87353,The Bohicas,0.406926051077933,7388.64285714286,28,158
87568,The Call,0.328466989158312,8091.71428571428,28,227
87999,The Crown,0.65300592398409,1244.03571428571,28,132
88477,The Elgins,0.27002295647831,8719.92857142857,28,89
88748,The Flamingos,0.490111456331149,6835.64285714286,28,74
89285,The Helio Sequence,0.403922014180767,8413.82142857143,28,129
89752,The Katinas,0.297021174692117,3162.07142857143,28,395
90348,The Menzingers,0.622462165975606,1390.42857142857,28,91
90450,The M Machine,0.533815991446387,1077.03571428571,28,77
91008,The Paragons,0.310225158737128,8111.92857142857,28,142
91511,The Residents,0.455194400169857,4360.71428571429,28,404
91722,The Salsoul Orchestra,0.442256882275392,4918.75,28,173
91789,The Seahorses,0.495620114461976,5219.46428571429,28,54
93964,Tinariwen,0.505345182840459,5587.14285714286,28,118
94062,TitÃ£s,0.573271920611589,1054.53571428571,28,178
94261,TOKiMONSTA,0.57494105709477,2218.67857142857,28,160
94457,Tommy Flanagan,0.441823871138205,3583.07142857143,28,45
94676,Tony Christie,0.27352563151533,11083.6071428571,28,157
95029,Toxic Holocaust,0.570312277303631,2042.14285714286,28,140
95137,Trailerpark,0.56616555096918,183.357142857143,28,49
95161,Tramaine Hawkins,0.148652087179955,6131.53571428571,28,295
95971,TWEEDEES,0.567145375329246,661.964285714286,28,35
95988,TWENTY88,0.444758358851611,2106.92857142857,28,124
96712,Until the Ribbon Breaks,0.538077684934785,6779.28571428571,28,210
97009,Valentino Khan,0.436157053545077,3209.67857142857,28,128
97030,Valerio Scanu,0.347471796457957,259.285714285714,28,114
97132,Vanessa Amorosi,0.256788181006401,11321.5714285714,28,269
97183,Vanity Fare,0.197766649377464,13176.8571428571,28,186
97966,Virtual Riot,0.51472259035147,1473.42857142857,28,158
98618,Warsaw,0.447774146418493,2940.5,28,55
98670,Waterbed,0.61744789510433,612.071428571429,28,44
99362,Wildchild,0.293307625573582,9085.28571428571,28,97
99635,Wily Bo Walker,0.24720181804932,4058,28,346
100320,XXYYXX,0.441116341735783,4893.92857142857,28,569
100382,YALL,0.342638472841431,4250.14285714286,28,362
83,1349,0.583646139244643,1007.86206896552,29,86
264,2 in a Room,0.251170671431031,10943.7931034483,29,200
444,49ers,0.226029923492,10439.7931034483,29,278
490,4U,0.527514038193941,629.51724137931,29,36
1152,å±±åµ,0.592718016474102,92.9310344827586,29,43
1696,ãƒ•ãƒ¬ãƒã‚·,0.401020617752067,4713.75862068965,29,201
1707,ã®ã‚ã®ã‚,0.598146058013929,637.137931034483,29,37
1867,ãƒ—ãƒƒãƒãƒ¢ãƒ‹,0.453583963424381,1172.62068965517,29,111
2140,ã‚ã‚‰ã‹ã˜ã‚æ±ºã‚ã‚‰ã‚ŒãŸæ‹äººãŸã¡ã¸,0.62967957074123,683.758620689655,29,58
2467,å¥‡å¦™ç¤¼å¤ªéƒŽãƒˆãƒ©ãƒ™ãƒ«ã‚¹ã‚¤ãƒ³ã‚°æ¥½å›£,0.589710041161584,671.655172413793,29,42
2775,å‚æœ¬æ…Žå¤ªéƒŽ,0.615816396267857,116.758620689655,29,47
3020,ä¸‰ä¸Šæžç¹”,0.505572201352439,599.896551724138,29,41
4071,æ¾å²¡å……,0.474477021020804,875.206896551724,29,37
4494,æµ·æ´éšŠ,0.524771105819942,1340.86206896552,29,38
4867,æ£®é‡Žãã¾å­,0.214343155279124,592.103448275862,29,31
5068,æŠ¼å°¾ã‚³ãƒ¼ã‚¿ãƒ­ãƒ¼,0.610400946352879,888.620689655173,29,62
5101,Aesthetic Perfection,0.487016203906179,4023.89655172414,29,302
5221,å°é‡Žæµä»¤å¥ˆ,0.539516257414479,924.48275862069,29,36
5664,Airbase,0.628681873590035,1647.68965517241,29,75
7692,andhim,0.394282617398197,3458.37931034483,29,83
8903,å–œå¤šéƒŽ,0.54949164819036,2248.51724137931,29,74
9093,Apoptygma Berzerk,0.421399474796166,5092.48275862069,29,594
9345,Area,0.463736858304505,1862.62068965517,29,62
10198,ASTR,0.563015040417435,2598.44827586207,29,61
10704,Austra,0.484447711634674,5132.8275862069,29,90
11214,å €è¾¼é«˜æ¨¹,0.526494337856652,56.0689655172414,29,39
12051,Barry Louis Polisar,0.582545559047083,2797.13793103448,29,48
12314,BBQ CHICKENS,0.574665034987074,79.7931034482759,29,48
12386,Beast,0.406677579119352,3297.24137931034,29,356
12422,BeatFreakz,0.278480820221711,9240.20689655172,29,96
12507,Be Bop Deluxe,0.277641397421779,9540.06896551724,29,218
12966,Ben Westbeech,0.483222770048634,1959.65517241379,29,117
13269,Beyond All Recognition,0.576963698925091,485.793103448276,29,73
13572,Big Wreck,0.412763510700957,7400.89655172414,29,237
13797,Billy Fury,0.368421250914061,8667.86206896552,29,285
14253,Black Ivory,0.299362471523051,7250.79310344828,29,192
14646,Blind Pilot,0.574805835972234,4297.96551724138,29,99
15351,Bodybangers,0.358708247451723,3924.62068965517,29,215
15523,Bonnie Pointer,0.265926881259425,10303.6896551724,29,305
16125,Breakfast Club,0.191969233487335,11734.0344827586,29,184
16320,Brian the Sun,0.615082992302383,21.9655172413793,29,30
16881,Buddy Rich,0.554416786743556,3555.55172413793,29,67
16979,BulletBoys,0.334052465425566,8212.37931034483,29,441
17056,BURGER NUDS,0.584661023075372,607.620689655172,29,41
17350,ç¾Šæ¯›ã¨ãŠã¯ãª,0.59050146086058,366.620689655172,29,31
17356,ç¾Žå‹‡ä¼,0.54347388317424,119.103448275862,29,39
17928,Candan ErÃ§etin,0.645800675202474,42.0689655172414,29,35
18069,Capital Inicial,0.627814103535524,841.413793103448,29,326
18610,Casper,0.464522149898974,3021.20689655172,29,82
18786,Catupecu Machu,0.646619465141413,463.172413793103,29,36
19042,Celtic Woman,0.422670061588819,2435.75862068966,29,59
20770,Citizen Way,0.132773934753153,7657.75862068965,29,1085
21642,Collage,0.353224157928933,8949.37931034483,29,245
21660,Colleen Green,0.459293352382922,7678.20689655173,29,345
22087,Cool Amerika,0.114489406965152,5316.96551724138,29,501
22107,Cool Million,0.393228178214795,3829.1724137931,29,75
23090,Curbi,0.381462384225688,2365.37931034483,29,141
23157,Curved Air,0.326853027678076,6550.68965517241,29,62
23225,çŸ³äº•ç«œä¹Ÿ,0.597239751785736,55.0689655172414,29,57
23760,Dami Im,0.288793153550961,5096.93103448276,29,511
23946,Daniela Romo,0.600239567098591,1669.31034482759,29,171
24037,Daniel Merriweather,0.25677146839334,9894.62068965517,29,198
24410,Darkstar,0.471933042712215,7880.93103448276,29,245
24651,Dave East,0.474522904306773,3909.8275862069,29,131
24866,David Gates,0.341399842039496,9246.37931034483,29,166
24932,David Lee Murphy,0.233864125882599,9976.75862068966,29,445
25790,Deceiver,0.376917776995746,3060.27586206897,29,55
25851,Dee Dee Bridgewater,0.515318531532471,5692.79310344828,29,54
26152,Delorean,0.434054206416342,7991.89655172414,29,270
26167,Delroy Wilson,0.337813206088517,5262.65517241379,29,193
26339,Denney,0.387112880247522,3175.06896551724,29,181
26874,Diablo Swing Orchestra,0.570478447179542,1164.41379310345,29,69
27131,Diesel,0.324932091617401,7484.34482758621,29,184
27493,Disciple,0.330602089599438,6186.37931034483,29,824
28996,doriko,0.420203886581057,705.896551724138,29,57
29812,Dune,0.420254414304221,6475.34482758621,29,578
29854,Dusted,0.389887554860304,6515.65517241379,29,250
30838,é«˜ç”°é¾ä¸€,0.456110482530356,750.48275862069,29,78
32167,El niÃ±o de la hipoteca,0.669117243670292,442.896551724138,29,31
32527,Empress Of,0.436917233832798,7404.86206896552,29,124
32879,Epidemic,0.522530160666211,2603.03448275862,29,64
33218,éŠä½æœªæ£®,0.519837538860208,1240.72413793103,29,101
33220,éŠå¥³,0.507352094081284,92.7931034482759,29,42
34235,Fadl Shaker,0.361509014753729,172.103448275862,29,61
34825,FELT,0.530418038389343,17.3793103448276,29,52
34908,Fern Kinney,0.227719901957851,8954.24137931035,29,96
35130,Final Fantasy,0.553165739083066,2547.34482758621,29,94
35294,Fischerspooner,0.425648577428355,8128.06896551724,29,200
35424,Flash and the Pan,0.349281366791508,9729.13793103448,29,193
35762,FM,0.387105630024727,6643.86206896552,29,139
36487,Freak Power,0.270500266643089,10441.5862068966,29,90
36708,French Affair,0.348647218882974,8845.68965517241,29,379
38928,GLORY HILL,0.590763533856932,400.344827586207,29,51
39062,Gogojill,0.159569100575093,116.793103448276,29,345
39762,Gregg Karukas,0.304370982173896,8007.55172413793,29,723
39771,Greg Holden,0.576584618363644,2259.13793103448,29,146
39866,Greyson Chance,0.580212017900716,1319.34482758621,29,139
39929,Grizfolk,0.412855690976646,5105.68965517241,29,168
40837,Happy Pills,0.393341357707214,5531.65517241379,29,44
41564,Helen Merrill,0.362515247647177,3400.1724137931,29,73
41602,Hellberg,0.446741932116076,1638.58620689655,29,185
41685,Heltah Skeltah,0.428774041632835,2427.75862068966,29,174
41843,Here We Go Magic,0.438741596876192,10003.6206896552,29,232
42265,Hit the Lights,0.619647609559889,1192.51724137931,29,64
42562,Hookworms,0.546429268301164,6162.75862068965,29,536
43301,Ian Carey,0.321330372796314,4408.93103448276,29,117
43405,Ice Nine Kills,0.528902691952475,1976.44827586207,29,48
43566,Ignite,0.519848488084004,2052.8275862069,29,65
43754,Ilan Bluestone,0.604662737773866,822.275862068965,29,41
44048,Incredible Bongo Band,0.368836807099705,7380.03448275862,29,163
45014,Ivete Sangalo,0.588033437387139,960.413793103448,29,142
47061,Jet Life,0.486882538966836,1050.34482758621,29,74
47286,Jimmy Dean,0.174050618312156,12156.5862068966,29,205
48036,John Coltrane Quartet,0.473723113935173,3299.86206896552,29,71
48573,Jona Lewie,0.267092690058833,11412.8965517241,29,171
50260,Karsh Kale,0.275374927799591,5835.41379310345,29,1264
50386,Kate Winslet,0.285343286491188,7739.55172413793,29,95
50914,Kenny Burrell,0.455220857731361,4052.58620689655,29,101
51136,Kevin Rudolf,0.323128118142422,8301.48275862069,29,196
52024,knotlamp,0.514073230473294,674.51724137931,29,38
52630,Kurt Carr,0.127509583540922,5715,29,283
52694,Kyle,0.451333720495667,1845.96551724138,29,81
52988,Laibach,0.426432540036733,8013.44827586207,29,121
53434,LaShun Pace,0.175679022990221,4337.96551724138,29,361
53622,Laura Nyro,0.539183904341941,4768.72413793103,29,208
54377,Leroy Hutson,0.409217923212902,5683.58620689655,29,160
54399,Les Baxter,0.333451705834855,8431.58620689655,29,1097
54945,Lil B,0.453180922835693,1088.93103448276,29,220
55110,Linda Lewis,0.358313788603934,8790.96551724138,29,147
55530,Little Willie John,0.367665366808393,9638.65517241379,29,142
56627,Lovebirds,0.402017125421142,3647.79310344828,29,111
57099,Luke,0.346557864348836,6008.93103448276,29,330
57552,Mack 10,0.322162143979647,3018.86206896552,29,188
58520,Maor Levi,0.431711751258729,2110.48275862069,29,90
59247,Mark Wills,0.187780521878824,9997.8275862069,29,357
61280,Michael Henderson,0.245939554758414,6148.86206896552,29,208
61335,Michael Monroe,0.464994979486708,4207.10344827586,29,183
61974,Miles Jaye,0.216419643861675,6430.24137931035,29,166
62985,Mono,0.412374983173348,6825.96551724138,29,185
63602,movies,0.541014756286212,20.8275862068966,29,40
63808,Municipal Waste,0.54916723465141,1380.55172413793,29,75
64390,NANA starring MIKA NAKASHIMA,0.467691399988156,2191.10344827586,29,38
64895,Neffa,0.676186044823995,1123.44827586207,29,63
65081,N*E*R*D,0.494386801935268,4799.58620689655,29,46
67347,Oliver Nelson,0.48167112956478,4802.31034482759,29,94
67621,One Vo1ce,0.402042970905691,2390.13793103448,29,62
67944,Orishas,0.574589599756065,1240.8275862069,29,42
68092,Os Mutantes,0.523386017932929,3842.55172413793,29,76
68623,PAMELAH,0.551693572097645,96.551724137931,29,43
70119,Peter Gunn,0.401149977191172,6361.68965517241,29,58
70482,"Phillips, Craig & Dean",0.262691873111792,4241.62068965517,29,785
71560,Positive K,0.31113456092126,7008.34482758621,29,108
73009,Raise Hell,0.543171718290894,2225.8275862069,29,49
73215,Randy Rogers Band,0.397914759726917,4797.72413793103,29,426
73377,Ratu,0.488843786545221,1032.72413793103,29,47
73390,Raul Seixas,0.582749157353212,1676.68965517241,29,93
73457,Raw Silk,0.408725182920941,5091.41379310345,29,92
73560,Ray Price,0.23367518239032,13350.7931034483,29,791
73874,Redlight King,0.279784551917583,9896.62068965517,29,462
74030,Regina,0.318747991915107,10277.9655172414,29,111
74921,Ringo Deathstarr,0.513640216601435,4553.93103448276,29,122
75139,Robbie Dupree,0.266407723650588,8903.10344827586,29,103
75525,Rockie Fresh,0.386981557019656,772.965517241379,29,84
76520,rumania montevideo,0.49527594261149,1051.13793103448,29,65
76743,Ryley Walker,0.47521311712995,6720.72413793103,29,163
77276,Sampha,0.581485230548133,1897.96551724138,29,61
78517,Secret Service,0.383903540493302,6399.10344827586,29,180
78783,SerÃº GirÃ¡n,0.526729997418465,960.344827586207,29,57
79256,Shantel,0.387109777596941,6054.37931034483,29,484
79508,Sheriff,0.266523615255248,7973.62068965517,29,96
79605,Shining,0.553420655711885,1988.37931034483,29,48
79670,Shiva,0.426646732960833,2898.65517241379,29,112
79738,Shooter Jennings,0.328726957979899,3524.03448275862,29,130
79782,Shout Out Louds,0.378036669924654,10643.724137931,29,299
79894,Sick of It All,0.580786158624928,1742.37931034483,29,87
79908,Siddhartha,0.67516406392676,455.965517241379,29,32
80366,Siniestro Total,0.641418048775587,1134.79310344828,29,51
81973,Sore,0.516448018136958,700.48275862069,29,152
82602,Spies,0.515183212251402,1193.93103448276,29,57
83838,StoneBridge,0.324587275358601,8270.1724137931,29,124
83846,Stoneface & Terminal,0.624413031222527,771.758620689655,29,50
85125,Sweet Virginia,0.444032886421039,3850.31034482759,29,45
85502,Taishi,0.513490888027455,818.655172413793,29,41
86189,Telekinesis,0.415982341682589,7001.48275862069,29,250
86192,Teleman,0.422076981466766,9191.31034482758,29,457
86209,Televisor,0.57489618451684,1142.89655172414,29,66
86599,ThalÃ­a,0.531753452759534,685.413793103448,29,99
87635,The Casualties,0.560524846390639,904.551724137931,29,108
88161,The Delgados,0.592566693780841,5056.62068965517,29,69
88857,The Frames,0.452745278851142,6804.96551724138,29,119
89959,The Letter Black,0.391270099342395,3700.37931034483,29,281
90579,The Muffs,0.392672209706631,9264.27586206897,29,84
90740,The Nice,0.355558817972005,7833.55172413793,29,193
91028,The Pasadenas,0.243666804609569,8466.20689655173,29,237
91554,The Rifles,0.453969456154193,8491.37931034483,29,122
91636,The Roosters,0.556929106499843,1605.44827586207,29,47
92558,The Tokens,0.374509428415142,7190.93103448276,29,228
94218,Todd Terry,0.33738271397125,7455.41379310345,29,259
94467,Tommy James,0.242444526186403,11576.7931034483,29,225
95219,Transplants,0.515699508773135,3734.06896551724,29,63
95508,Trini Lopez,0.305783193809167,7363.8275862069,29,138
95796,Tube & Berger,0.504889997945829,2999.31034482759,29,65
96314,Uli Jon Roth,0.45113598557746,1329.24137931034,29,117
96470,Undercover,0.219591605114486,10198,29,195
97303,Vega,0.495491240312767,2369.1724137931,29,109
98796,Wayne Newton,0.261778736029266,10207.6551724138,29,256
98861,We Are the Ocean,0.509272376091522,5299.65517241379,29,81
99432,Willamette Stone,0.623427619576289,467.724137931035,29,40
99471,William Bell,0.263972597557114,8334.03448275862,29,141
100687,yoshiki*lisa,0.53996469261585,719.965517241379,29,35
100971,Yung Joc,0.36619779510129,4249.41379310345,29,80
101165,Zayn Malik,0.583944851047772,837.724137931035,29,82
101209,ZEEBRA,0.587500699876822,341.965517241379,29,45
773,ä½æ‰€ä¸å®šç„¡è·,0.540563678482431,454.366666666667,30,51
1522,ãã‚‰ã‚‹,0.514195588291159,21.8333333333333,30,43
2244,ãƒãƒªãƒŒãƒ«ãƒ²ãƒ¯ã‚«,0.571106266324673,59.0333333333333,30,42
2995,ã„ãšã“ã­ã“,0.576139164520375,586.666666666667,30,55
3284,Aborted,0.659463166337367,914.3,30,84
3866,Adelante,0.489696575953338,4718.9,30,52
4060,æ­»,0.478415144330268,1792.63333333333,30,65
4186,æ²³äº•è‹±é‡Œ,0.52389884696673,935.766666666667,30,42
4811,æ–‰è—¤æ’èŠ³,0.483889168736534,559.166666666667,30,71
5168,æ˜Ÿé‡Žå¥å­,0.588930096317122,71.7333333333333,30,39
6398,Alex Winston,0.540124121777547,5360.86666666667,30,122
7004,Althea & Donna,0.39088820456288,6403.26666666667,30,116
7210,Ambar,0.40148748436135,1267.13333333333,30,218
8646,Antisocial,0.45658620817966,2394.13333333333,30,108
8926,åœ’ç”°æµ·æœª,0.543800911790055,16.5666666666667,30,34
9542,Army of Lovers,0.308377308225227,7848.4,30,157
11529,Bahamadia,0.433696118273861,2668.83333333333,30,125
11533,Bahari,0.654829950565245,626.6,30,38
11849,Barasuara,0.51314512965645,771.333333333333,30,89
